record_id,route_id,observed_at,forecast_date,route_distance_km,historical_volume_7d_ton,historical_volume_30d_ton,bookings_7d,vessel_capacity_ton,commodity_index,is_holiday,port_congestion,weather_risk,fuel_price_index,economic_activity_index,lead_time_days,forecast_horizon_days,is_synthetic,provenance,demand_volume_ton,target_definition_version,dataset_version
fb2bc9bd-165c-5bba-a917-db1fe1da1c23,d70dd65b-db12-53aa-83bf-784bb332fe3c,2025-04-21T23:00:00+00:00,2025-04-28T23:00:00+00:00,2150.974,1113.871,4204.532,150,219.673,1.097928,1,0.369933,0.107883,1.272805,1.067239,3.697,7,True,opticargo-synthetic-demand-forecast-generator-v1,461.178,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
429aeaa6-e585-56c0-9ca9-70cb93ca4f38,8f3465c7-6b6b-53ba-8838-f071e489fa2f,2025-04-22T03:00:00+00:00,2025-04-29T03:00:00+00:00,1934.589,993.992,4529.952,154,2280.435,0.970883,0,0.406518,0.225112,0.995967,0.831433,10.394,7,True,opticargo-synthetic-demand-forecast-generator-v1,1007.897,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
79e8b5d9-ed82-584a-b263-9c09cea6b73e,a6410198-b40f-57aa-8350-ad965cd4949a,2025-04-22T09:00:00+00:00,2025-05-06T09:00:00+00:00,2918.149,1598.076,7246.735,185,332.366,1.255115,0,0.050755,0.250519,0.943777,0.887768,17.856,14,True,opticargo-synthetic-demand-forecast-generator-v1,970.835,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
e7929a1d-8ef8-5bb1-b54e-9bfc49639326,2d9f0c23-a775-59b4-8d4f-bf8e90485090,2025-04-22T17:00:00+00:00,2025-04-29T17:00:00+00:00,779.541,1381.862,4867.089,106,1186.354,0.81415,0,0.152442,0.067787,0.815097,0.957102,5.922,7,True,opticargo-synthetic-demand-forecast-generator-v1,1230.525,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
34307274-969b-54e8-b1ab-a2891bf8f77b,357184e9-df15-59c9-bae7-79cdbea46870,2025-04-22T23:00:00+00:00,2025-05-22T23:00:00+00:00,1951.231,1041.619,4632.152,116,535.369,0.906808,0,0.647035,0.250285,0.951049,0.883325,4.171,30,True,opticargo-synthetic-demand-forecast-generator-v1,3155.171,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
f5622867-c9ed-536d-9006-9ae1fd2981a8,d47658ad-9b95-5b70-b760-218f928c2b36,2025-04-23T03:00:00+00:00,2025-04-26T03:00:00+00:00,1848.713,1240.578,6391.357,241,2316.025,1.139227,0,0.146763,0.316567,0.943574,0.90938,3.628,3,True,opticargo-synthetic-demand-forecast-generator-v1,641.01,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
8fa4ffca-c487-5da9-9f13-70fa45d6ec74,230dfb2e-2985-5aee-8bad-3daf11b83b35,2025-04-23T11:00:00+00:00,2025-05-07T11:00:00+00:00,352.356,1455.523,6100.701,101,455.146,1.206422,0,0.625612,0.428501,0.924264,0.93219,4.458,14,True,opticargo-synthetic-demand-forecast-generator-v1,1135.33,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
1e479343-e4f7-5df2-81ee-428bcea2865b,a160e96e-6958-592a-82b7-7af8ec1e31ef,2025-04-23T17:00:00+00:00,2025-04-30T17:00:00+00:00,1898.45,986.875,3444.387,136,1559.648,0.78237,0,0.098639,0.108275,1.009201,0.763935,19.711,7,True,opticargo-synthetic-demand-forecast-generator-v1,1006.928,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
b8a2aabc-fca0-53e2-8bd0-206c58d252b0,82d91873-f0a1-531b-9f06-a42cebee2f86,2025-04-23T20:00:00+00:00,2025-04-30T20:00:00+00:00,2339.082,1440.967,7596.812,124,1681.607,0.971254,0,0.383327,0.045777,0.955871,1.175331,0.689,7,True,opticargo-synthetic-demand-forecast-generator-v1,1525.985,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
9f6c82cc-f145-507f-8ce6-321ffb0403ca,65f10036-83b7-5017-83cb-5035041fca8b,2025-04-24T03:00:00+00:00,2025-05-01T03:00:00+00:00,1776.461,1175.288,5568.225,93,1357.491,0.861835,0,0.322432,0.41607,0.875957,1.004495,5.944,7,True,opticargo-synthetic-demand-forecast-generator-v1,1362.198,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
b910b71a-0be1-58b2-86fa-13e8563ef3f8,55c1d373-cfc6-51f9-ab01-5484f67842cc,2025-04-24T09:00:00+00:00,2025-05-01T09:00:00+00:00,800.99,1243.875,4849.782,93,600.132,1.019718,0,0.567265,0.310778,0.944437,0.897592,5.54,7,True,opticargo-synthetic-demand-forecast-generator-v1,1038.065,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
4dc24c00-e131-5ec6-a157-e666faca3f9e,e9302397-7fc5-5346-a7f6-c94f6b20ab94,2025-04-24T15:00:00+00:00,2025-05-01T15:00:00+00:00,241.739,2044.088,9899.939,167,1837.002,1.286833,0,0.193539,0.177818,1.076764,1.099164,5.821,7,True,opticargo-synthetic-demand-forecast-generator-v1,1535.469,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
f03b471e-64e8-5747-8acf-824542dc3c4a,3a63128b-905d-5ed8-b823-f11478158c4e,2025-04-24T19:00:00+00:00,2025-05-01T19:00:00+00:00,2025.496,1797.12,7738.635,171,716.523,1.089936,0,0.35737,0.115505,0.884709,0.999764,1.372,7,True,opticargo-synthetic-demand-forecast-generator-v1,1063.03,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
09c11af4-bcc7-587a-a581-76a683313067,47331157-5472-5e0b-ad42-af4288d72bf5,2025-04-25T00:00:00+00:00,2025-05-02T00:00:00+00:00,2842.58,2076.764,8247.808,328,1858.763,1.39572,0,0.261901,0.129827,1.043338,0.921923,4.686,7,True,opticargo-synthetic-demand-forecast-generator-v1,1960.295,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
669fcdf0-d534-51f0-88d6-7cc2416c6099,118c4e9f-8cb3-509b-a9c8-ded281b53cde,2025-04-25T06:00:00+00:00,2025-05-09T06:00:00+00:00,1370.116,1224.206,6519.416,178,2315.56,0.97272,0,0.288118,0.603919,1.216888,1.03829,7.34,14,True,opticargo-synthetic-demand-forecast-generator-v1,2282.311,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
a3070fcc-db6e-5d7b-a5d8-59393472ef9a,1b247435-9f35-5254-9b09-43089e8c067e,2025-04-25T16:00:00+00:00,2025-05-09T16:00:00+00:00,1639.888,2861.184,12808.458,206,602.889,1.537895,1,0.287955,0.108394,0.937077,1.035464,3.745,14,True,opticargo-synthetic-demand-forecast-generator-v1,2049.193,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
7351724b-5648-584a-b5e9-6ccd877f1680,43201a65-05d8-5475-a845-2ad6c09297ea,2025-04-25T22:00:00+00:00,2025-05-02T22:00:00+00:00,2716.984,1100.415,5231.722,87,2366.783,0.738891,0,0.15626,0.0813,1.122393,0.887867,16.298,7,True,opticargo-synthetic-demand-forecast-generator-v1,965.892,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
63d9b17a-e64f-5521-a7ac-b53a82e3bed4,bc40e3ab-35ec-501e-aeb6-d81be8c85bb8,2025-04-26T04:00:00+00:00,2025-05-03T04:00:00+00:00,1044.468,1777.398,7102.955,318,513.396,1.021211,1,0.18121,0.309844,1.22079,0.895448,8.861,7,True,opticargo-synthetic-demand-forecast-generator-v1,879.945,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
3dea2011-cabf-511f-aee5-eb050fb1aac0,f4a25d2c-0dc9-5190-b623-36cab2949f87,2025-04-26T11:00:00+00:00,2025-05-03T11:00:00+00:00,2983.34,1764.694,8602.907,418,1400.539,1.041559,1,0.200508,0.219328,0.974213,1.074592,2.999,7,True,opticargo-synthetic-demand-forecast-generator-v1,2156.111,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
41fcd3e9-7787-508a-82eb-d8b921e34f5f,0fce1dcd-4ac6-541e-9d9f-2cfbfe510504,2025-04-26T13:00:00+00:00,2025-05-03T13:00:00+00:00,1039.23,1949.168,8667.934,185,1808.922,1.203767,1,0.330282,0.257165,0.999199,0.944656,7.135,7,True,opticargo-synthetic-demand-forecast-generator-v1,1952.064,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
73917f4a-c107-55ca-bd32-03fb97ee9816,738ba5c7-b8e3-5b31-8cf3-8aae4449a85d,2025-04-26T23:00:00+00:00,2025-05-03T23:00:00+00:00,1986.932,1982.373,9445.817,340,1867.425,1.262126,1,0.267993,0.269737,0.936688,0.860545,10.03,7,True,opticargo-synthetic-demand-forecast-generator-v1,1705.999,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
c4d0acdc-93d7-5dcf-be99-081ef2d3763d,dda794f3-74c3-5c54-8f2f-b0ea5ed6ea7f,2025-04-27T01:00:00+00:00,2025-05-27T01:00:00+00:00,1471.893,2344.157,9400.636,349,1293.96,1.210638,1,0.477505,0.418541,0.982409,1.135481,12.152,30,True,opticargo-synthetic-demand-forecast-generator-v1,13722.211,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
9a35509b-fcea-5f1d-a092-810106f27ca8,f0841b42-9513-51eb-b33e-0ebddf0d78af,2025-04-27T11:00:00+00:00,2025-05-11T11:00:00+00:00,2607.705,1387.774,5775.311,147,482.176,0.859999,1,0.445245,0.360504,1.167082,0.890326,24.244,14,True,opticargo-synthetic-demand-forecast-generator-v1,1191.839,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
34665022-07b1-5fa5-8456-fcfbca1148d5,4d953d44-26a4-5459-beec-27dbd9c7efa3,2025-04-27T14:00:00+00:00,2025-04-28T14:00:00+00:00,503.691,1436.457,6268.195,142,691.518,0.771558,1,0.659433,0.103797,1.124352,1.043268,9.606,1,True,opticargo-synthetic-demand-forecast-generator-v1,278.892,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
24294be4-1ea3-59ec-9856-bf18b860423c,bbaaa366-0f5f-5fec-8a4c-0566046da80b,2025-04-27T21:00:00+00:00,2025-05-27T21:00:00+00:00,1941.732,1550.118,7789.006,135,2299.69,0.938891,1,0.617339,0.325159,0.966141,1.053317,2.372,30,True,opticargo-synthetic-demand-forecast-generator-v1,7799.498,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
f8d77124-31c3-5560-b540-5f1bce75887a,9f9f86f9-c888-546b-bbf2-014fd87dcef7,2025-04-28T05:00:00+00:00,2025-05-05T05:00:00+00:00,1394.525,2028.249,7679.327,236,1914.553,0.91042,0,0.408737,0.079621,0.783943,1.104385,7.785,7,True,opticargo-synthetic-demand-forecast-generator-v1,1839.324,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
7c17330a-3dbb-500d-93b7-79273b055db9,51a8bdf4-6745-5e6f-b619-e81a626517c7,2025-04-28T09:00:00+00:00,2025-05-05T09:00:00+00:00,2071.529,1512.989,6251.781,237,1729.702,0.887052,0,0.55807,0.098492,1.376224,0.955906,7.279,7,True,opticargo-synthetic-demand-forecast-generator-v1,1739.942,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
bc154a14-07fb-5af8-89b5-5ca77189eeeb,ed23bd0c-4fc0-5c24-a23c-dfe1346c6299,2025-04-28T12:00:00+00:00,2025-05-28T12:00:00+00:00,1340.72,1651.789,8297.374,143,1294.766,0.991297,0,0.316277,0.40757,0.700575,0.969908,10.684,30,True,opticargo-synthetic-demand-forecast-generator-v1,8630.449,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
da788106-6844-5d69-9a45-215bea7e578b,3bd54683-2e51-50a1-9e4e-bd346e7095c6,2025-04-28T22:00:00+00:00,2025-05-01T22:00:00+00:00,2334.949,1802.395,7930.411,175,627.287,0.94194,1,0.296566,0.293963,0.993277,0.924575,6.783,3,True,opticargo-synthetic-demand-forecast-generator-v1,863.433,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
acd1f2ed-b905-513b-9037-bc2720e524bc,0ec4c9e8-9a2b-52ad-874e-c4bb8d13b3ad,2025-04-29T00:00:00+00:00,2025-05-13T00:00:00+00:00,1836.515,1212.319,5523.207,169,619.479,0.773007,0,0.666743,0.078676,1.05758,0.925612,19.439,14,True,opticargo-synthetic-demand-forecast-generator-v1,1821.36,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
520c46c5-cdfb-5fe6-8937-800aafb97aaf,7b8bea68-0501-5afd-8fea-7ed20a616038,2025-04-29T09:00:00+00:00,2025-05-06T09:00:00+00:00,2194.529,1629.142,6684.922,261,2479.594,0.899351,0,0.273485,0.191409,1.266295,0.883209,7.904,7,True,opticargo-synthetic-demand-forecast-generator-v1,1866.053,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
5f6b6f2f-ec7d-5aa0-9f88-4dc4f0f90e12,a415d4ad-6bdd-5dbe-981b-31706383380e,2025-04-29T15:00:00+00:00,2025-05-06T15:00:00+00:00,1931.711,2319.169,10807.169,230,1558.358,1.158126,0,0.34131,0.089819,0.938261,1.008458,13.106,7,True,opticargo-synthetic-demand-forecast-generator-v1,1635.632,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
98ecdc13-abc6-5389-ac9d-6f4999a4e355,35b3c613-545f-5005-946a-d8e90cfffa6d,2025-04-29T18:00:00+00:00,2025-05-06T18:00:00+00:00,983.387,2597.028,10902.151,606,539.865,1.250328,0,0.243952,0.017257,1.191524,1.048443,17.901,7,True,opticargo-synthetic-demand-forecast-generator-v1,1193.31,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
e840e5a6-1c52-53b7-b9f3-7efb38d5fa42,446108d4-03a4-59f5-a7d7-88c29796fb04,2025-04-30T03:00:00+00:00,2025-05-30T03:00:00+00:00,2286.667,230.034,994.542,31,286.803,1.141403,0,0.240384,0.287779,0.767029,0.813369,0.956,30,True,opticargo-synthetic-demand-forecast-generator-v1,1172.341,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
c85a3abd-a7d8-581f-bc84-8655bf0881b0,a21264d9-706b-522c-952a-6cd3b941b222,2025-04-30T11:00:00+00:00,2025-05-07T11:00:00+00:00,2316.508,204.566,1044.911,28,1686.365,0.782165,0,0.29822,0.24001,1.012251,1.180527,16.052,7,True,opticargo-synthetic-demand-forecast-generator-v1,312.267,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
205594df-9f2c-5d5b-9dac-a284eed51725,ab97b5ca-58a1-5151-8c09-376243728d75,2025-04-30T16:00:00+00:00,2025-05-07T16:00:00+00:00,2414.621,241.136,953.012,54,1822.901,0.854081,1,0.388914,0.478128,1.125976,0.929036,2.369,7,True,opticargo-synthetic-demand-forecast-generator-v1,394.649,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
4f4cf699-d70f-5aae-8f23-a1f7bc7e3f80,16a3ae30-cbfc-555b-bd01-8761800d967c,2025-04-30T21:00:00+00:00,2025-05-03T21:00:00+00:00,894.615,331.139,1216.006,28,244.022,1.054398,0,0.591085,0.18524,0.775042,1.04344,0.939,3,True,opticargo-synthetic-demand-forecast-generator-v1,163.181,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
8436db69-c56d-5e64-bb78-b8c0d6059f5e,260c337f-47e1-5a51-8a5e-4b56e179ba6a,2025-05-01T01:00:00+00:00,2025-05-15T01:00:00+00:00,1549.041,248.795,1038.642,21,2175.043,0.760058,0,0.452151,0.222906,0.976545,1.062561,5.939,14,True,opticargo-synthetic-demand-forecast-generator-v1,525.383,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
7fa84577-7934-596f-9a38-f3645c7026ee,21ff5934-902a-509f-901f-cfa81317f3be,2025-05-01T09:00:00+00:00,2025-05-04T09:00:00+00:00,568.895,289.373,1188.864,59,486.716,0.931468,0,0.628579,0.049058,0.932367,0.990939,18.416,3,True,opticargo-synthetic-demand-forecast-generator-v1,123.958,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
9c6c7491-de99-5387-8bf2-1a12cd2e8b6a,810166c3-6972-58fb-9fe3-7f712bb27c89,2025-05-01T12:00:00+00:00,2025-05-08T12:00:00+00:00,1478.994,354.409,1397.889,36,1306.228,0.966305,0,0.155806,0.083944,0.989767,0.939915,8.593,7,True,opticargo-synthetic-demand-forecast-generator-v1,463.714,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
26c41a81-9b0e-5a4e-b0f8-a17cc551fbd9,d9f7188b-272e-5971-b6ff-8b7e99e95945,2025-05-01T21:00:00+00:00,2025-05-15T21:00:00+00:00,1873.314,274.166,1250.434,33,317.205,0.72383,0,0.496085,0.295966,0.878606,1.151474,6.84,14,True,opticargo-synthetic-demand-forecast-generator-v1,582.535,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
57fe3adc-8e0c-5cd2-b74e-1ecca7824bb4,89222528-bdce-5bda-a495-6e3e1ba63dbb,2025-05-02T03:00:00+00:00,2025-05-09T03:00:00+00:00,2216.331,394.532,2026.676,33,443.29,1.06735,0,0.112831,0.060685,0.848949,1.110303,3.04,7,True,opticargo-synthetic-demand-forecast-generator-v1,548.753,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
7cf22ef5-cfe6-5631-bd8b-984778aefa53,02a4811f-7a3d-5c9d-910e-2d182d59b326,2025-05-02T06:00:00+00:00,2025-05-05T06:00:00+00:00,851.177,579.052,2365.892,43,2285.291,1.162624,0,0.228849,0.094298,1.069774,1.204149,13.458,3,True,opticargo-synthetic-demand-forecast-generator-v1,290.785,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
3669be7f-6cde-5ec4-8eff-59f592e7b2a1,e76c2f7b-812a-5634-bc38-c1041c14c88b,2025-05-02T17:00:00+00:00,2025-06-01T17:00:00+00:00,1262.321,544.617,2319.838,58,1703.738,1.18076,0,0.566084,0.222009,1.035387,1.261589,3.302,30,True,opticargo-synthetic-demand-forecast-generator-v1,2191.53,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
7efdba47-2615-53f3-afea-02083ebc40d9,72167236-1333-5101-b5d3-c94f984d8b34,2025-05-02T19:00:00+00:00,2025-05-09T19:00:00+00:00,1202.282,326.13,1645.292,36,1930.927,0.797248,0,0.176573,0.044798,0.81967,1.051309,3.216,7,True,opticargo-synthetic-demand-forecast-generator-v1,384.305,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
c9b4d54a-f259-5bde-937a-3ded2e961c71,daad8e42-ed39-5153-8663-ce44d6e1ea35,2025-05-03T05:00:00+00:00,2025-05-10T05:00:00+00:00,1179.045,437.775,1690.4,102,619.139,1.06405,1,0.581743,0.281498,1.000365,0.966307,5.613,7,True,opticargo-synthetic-demand-forecast-generator-v1,508.0,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
5142a3d0-4131-5bce-b18e-027a0e361ece,ccc1058b-8fb5-5b6f-a201-6545f0d87bfa,2025-05-03T07:00:00+00:00,2025-05-10T07:00:00+00:00,1651.256,560.327,2504.323,53,1705.477,1.135502,1,0.521323,0.286446,0.88406,1.037124,11.219,7,True,opticargo-synthetic-demand-forecast-generator-v1,521.697,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
aa230aeb-01c5-5d84-9b52-62f08b3e1d0d,6d6e7774-de9e-5ef3-99ab-28cabddd3311,2025-05-03T16:00:00+00:00,2025-06-02T16:00:00+00:00,1262.599,494.516,2203.107,68,555.038,1.070554,1,0.034949,0.57066,1.220662,0.972626,7.171,30,True,opticargo-synthetic-demand-forecast-generator-v1,2316.514,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
7eff690a-fc1e-5028-9421-986324501bc9,1f71defa-63dd-508c-a1ad-b462c6d0d070,2025-05-03T20:00:00+00:00,2025-06-02T20:00:00+00:00,2761.975,733.463,3039.612,105,486.231,1.398581,1,0.131116,0.515212,0.837701,0.902585,4.57,30,True,opticargo-synthetic-demand-forecast-generator-v1,4223.671,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
630d0836-4ceb-5894-80ca-69b4808dda69,5ccb5f47-cf78-5925-892b-3f6abf110a1d,2025-05-04T00:00:00+00:00,2025-05-11T00:00:00+00:00,1278.946,709.974,2959.521,73,871.846,1.145013,1,0.31645,0.150575,1.183139,1.109611,9.605,7,True,opticargo-synthetic-demand-forecast-generator-v1,855.654,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
413f5b21-1b5e-538a-82a8-2aa9b155e146,45b53ef8-9c2b-5118-9b30-918b76c5cc03,2025-05-04T10:00:00+00:00,2025-05-11T10:00:00+00:00,2108.124,595.33,2560.639,65,1664.408,1.155426,1,0.648045,0.203583,1.210983,0.965415,2.578,7,True,opticargo-synthetic-demand-forecast-generator-v1,731.893,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
e9954304-96b8-505d-8f06-1b51e6c3b4c7,9b5ab654-6590-5ef0-b72a-7b8ba473531e,2025-05-04T17:00:00+00:00,2025-05-18T17:00:00+00:00,2590.311,621.352,3160.998,68,1156.895,1.270122,1,0.425661,0.17855,0.691557,0.956435,7.056,14,True,opticargo-synthetic-demand-forecast-generator-v1,1205.591,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
60a2ac28-ed42-5404-a0be-b9bcd94632fc,1cc32c05-3116-5f56-b08c-0c8fb12dcd7e,2025-05-04T18:00:00+00:00,2025-05-11T18:00:00+00:00,2553.869,707.049,2924.049,61,2155.048,0.941108,1,0.392759,0.157231,1.181636,1.206297,12.392,7,True,opticargo-synthetic-demand-forecast-generator-v1,843.551,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
e339eb68-2b8e-5dea-8e2d-8bd30ff94647,ef2487be-139b-5d6e-92f2-55fcc4454b31,2025-05-05T04:00:00+00:00,2025-06-04T04:00:00+00:00,329.422,733.312,2912.25,70,1889.077,1.005275,0,0.047707,0.688933,1.018777,1.087855,7.238,30,True,opticargo-synthetic-demand-forecast-generator-v1,2306.853,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
3edbe207-877d-5c93-b6e9-f93f0903b2db,8f1ac145-8c39-5356-8f75-f373f063ead0,2025-05-05T09:00:00+00:00,2025-05-19T09:00:00+00:00,2979.431,613.96,2475.778,46,295.355,0.979398,0,0.640129,0.256418,1.026795,0.976679,5.704,14,True,opticargo-synthetic-demand-forecast-generator-v1,681.077,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
66da3df8-5a11-5177-9d2c-09c42c1dbca5,6994ad52-d768-5955-bb8c-87e507afde3d,2025-05-05T13:00:00+00:00,2025-05-19T13:00:00+00:00,936.813,635.65,2714.136,72,1092.375,0.920244,0,0.083424,0.357268,0.95017,1.000061,17.404,14,True,opticargo-synthetic-demand-forecast-generator-v1,1196.838,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
dab63e5f-82bb-58a9-9bf5-f9e39a6d6c2f,bedec1d6-1c95-56dc-8aaf-1ef6bbb024b3,2025-05-05T18:00:00+00:00,2025-05-12T18:00:00+00:00,2085.321,530.52,2226.648,53,419.455,0.940566,0,0.701136,0.159289,0.992493,0.973086,12.524,7,True,opticargo-synthetic-demand-forecast-generator-v1,543.506,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
fe9cce54-98f3-5d45-a47e-de0066402d6b,931c42b5-e008-5e62-9a96-aa7ba8732da7,2025-05-06T00:00:00+00:00,2025-05-07T00:00:00+00:00,2077.677,477.774,1971.88,48,710.715,0.811373,0,0.595541,0.297671,0.883128,0.957199,4.609,1,True,opticargo-synthetic-demand-forecast-generator-v1,115.882,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
71f18c84-26b0-534b-82a3-d23e3b6f5b28,f184cda8-c422-544e-86b6-694523d871c8,2025-05-06T11:00:00+00:00,2025-05-07T11:00:00+00:00,347.247,878.31,3963.191,75,490.616,0.983614,0,0.110858,0.092463,0.609931,1.265218,4.087,1,True,opticargo-synthetic-demand-forecast-generator-v1,167.469,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
36df60df-5f27-5302-8459-c64fb70c7761,97109b0f-c846-59d1-9540-59231c026aef,2025-05-06T13:00:00+00:00,2025-05-13T13:00:00+00:00,995.862,697.937,2791.5,68,2221.017,0.918167,0,0.267294,0.331984,0.973036,1.046431,4.179,7,True,opticargo-synthetic-demand-forecast-generator-v1,812.686,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
61f36b25-74de-5356-bae6-c666ae111ac9,55be09d7-365f-5c90-b57c-45510616c1c8,2025-05-06T19:00:00+00:00,2025-05-13T19:00:00+00:00,701.422,1311.055,6063.214,115,1233.033,1.61046,0,0.274157,0.373597,0.829687,1.190111,10.498,7,True,opticargo-synthetic-demand-forecast-generator-v1,1708.816,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
efd7812a-16dc-50af-9ef0-4c006700143c,6d3bf7cd-ee62-5425-807d-f24eed498dd2,2025-05-07T00:00:00+00:00,2025-05-14T00:00:00+00:00,363.318,806.47,3616.63,85,300.604,1.197368,0,0.573398,0.396222,1.094579,1.013867,8.187,7,True,opticargo-synthetic-demand-forecast-generator-v1,418.814,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
fb76fe0e-24ce-51b4-bf88-ddb3e529fd1a,5582c96c-4f8e-5bc7-8db3-287eb0d044ff,2025-05-07T09:00:00+00:00,2025-05-21T09:00:00+00:00,1000.296,522.676,2256.93,47,1855.199,0.834788,0,0.693442,0.132681,1.050823,0.906234,8.32,14,True,opticargo-synthetic-demand-forecast-generator-v1,993.782,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
f58e64ec-11a4-5f37-99d5-f578b339ec56,af9ca400-4d71-5d88-a5c4-8e8f560f37bd,2025-05-07T12:00:00+00:00,2025-05-08T12:00:00+00:00,760.702,724.404,3082.825,104,1070.964,0.917327,0,0.218996,0.136438,1.084753,1.006486,21.733,1,True,opticargo-synthetic-demand-forecast-generator-v1,130.17,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
0b23bb15-f4db-5f99-9640-26e91e6f869e,9af95a12-0aa4-506f-8e4a-e289f38bd524,2025-05-07T18:00:00+00:00,2025-05-14T18:00:00+00:00,2774.892,579.412,2458.945,41,415.564,0.89495,0,0.476617,0.600954,1.224523,0.898368,19.25,7,True,opticargo-synthetic-demand-forecast-generator-v1,716.282,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
4a315d63-add5-5333-8b53-57fbeb555968,b64fa115-8260-5f02-bc10-4636e8044d29,2025-05-08T01:00:00+00:00,2025-05-15T01:00:00+00:00,2341.44,737.891,3142.084,79,634.608,0.86648,0,0.147258,0.077832,1.316586,0.980852,5.332,7,True,opticargo-synthetic-demand-forecast-generator-v1,968.311,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
219ed538-480c-55a9-b91c-41bed7ca6586,00db2b26-6068-5ba2-b391-921d20d4da14,2025-05-08T07:00:00+00:00,2025-05-09T07:00:00+00:00,1441.628,615.374,2529.491,51,1901.024,0.776103,0,0.526931,0.104072,1.012107,1.051715,14.711,1,True,opticargo-synthetic-demand-forecast-generator-v1,145.904,route-demand-volume-v1,synthetic-demand-forecast-2026-07-30-seed43
